SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,DIFF,INCREASED_UNITS,STAFFED_UNITS,AVERAGE_DEMAND,MAX_TEMPERATURE,EVENT,DISPATCH_ONE_OLD,DISPATCH_ONE,XXM_DISPATCHES
3/18/2019,3,2,22,6.301,-3,21,14.699,73,0,0,0,0
3/18/2019,3,2,23,7.115,3,20,12.885,73,0,0,0,0
3/18/2019,3,2,20,7.321,-4,24,16.679,73,0,0,0,0
3/19/2019,3,3,14,3.173,0,27,23.827,69,0,0,0,0
3/19/2019,3,3,16,3.365,-1,25,21.635,69,0,0,0,0
3/19/2019,3,3,15,3.378,12,27,23.622,69,0,0,0,0
3/19/2019,3,3,12,3.667,-11,25,21.333,69,0,0,0,0
3/19/2019,3,3,21,3.929,-1,21,17.071,69,0,0,0,0
3/19/2019,3,3,10,4.224,0,25,20.776,69,0,0,0,0
3/19/2019,3,3,18,4.295,12,26,21.705,69,0,0,0,0
3/19/2019,3,3,13,4.487,0,27,22.513,69,0,0,0,0
3/19/2019,3,3,20,4.571,-8,22,17.429,69,0,0,0,0
3/19/2019,3,3,17,4.622,1,25,20.378,69,0,1,0,1
3/19/2019,3,3,11,4.974,1,26,21.026,69,0,0,0,0
3/19/2019,3,3,22,5.295,2,20,14.705,69,0,0,0,0
3/19/2019,3,3,7,5.558,0,15,9.442,69,0,0,0,0
3/19/2019,3,3,9,5.66,2,23,17.34,69,0,0,0,0
3/19/2019,3,3,8,5.853,4,18,12.147,69,0,0,0,0
3/19/2019,3,3,19,6.16,-1,25,18.84,69,0,0,0,0
3/19/2019,3,3,5,6.327,-1,13,6.673,69,0,0,0,0
3/19/2019,3,3,0,6.5,-5,18,11.5,69,0,0,0,0
3/19/2019,3,3,4,6.673,0,14,7.327,69,0,0,0,0
3/19/2019,3,3,1,6.699,1,18,11.301,69,0,0,0,0
3/19/2019,3,3,23,6.801,2,20,13.199,69,0,0,0,0
3/19/2019,3,3,6,7.051,1,14,6.949,69,0,0,0,0
3/19/2019,3,3,2,8.064,2,18,9.936,69,0,0,0,0
3/19/2019,3,3,3,8.314,-5,17,8.686,69,0,0,0,0
3/23/2019,3,7,17,-2.929,5,17,19.929,60,0,1,1,1
3/23/2019,3,7,12,-1.096,-4,18,19.096,60,0,0,1,0
3/23/2019,3,7,16,-0.885,-11,18,18.885,60,0,0,1,0
3/23/2019,3,7,13,-0.122,-1,20,20.122,60,0,0,1,0
3/23/2019,3,7,23,0.071,-3,17,16.929,60,0,0,0,0
3/23/2019,3,7,20,0.109,-2,19,18.891,60,0,0,0,0
3/23/2019,3,7,14,0.237,4,20,19.763,60,0,0,0,0
3/23/2019,3,7,15,0.449,10,21,20.551,60,0,0,0,0
3/23/2019,3,7,22,1.083,-11,18,16.917,60,0,0,0,0
3/23/2019,3,7,21,1.237,4,19,17.763,60,0,1,1,1
3/23/2019,3,7,11,1.558,0,19,17.442,60,0,0,0,0
3/23/2019,3,7,18,1.936,-4,20,18.064,60,0,0,0,0
3/23/2019,3,7,19,2.474,0,22,19.526,60,0,0,0,0
3/23/2019,3,7,3,3.301,1,15,11.699,60,0,0,0,0
3/23/2019,3,7,10,3.679,4,19,15.321,60,0,0,0,0
3/23/2019,3,7,2,4.045,-2,18,13.955,60,0,0,0,0
3/23/2019,3,7,7,4.064,-2,13,8.936,60,0,0,0,0
3/23/2019,3,7,0,4.186,-5,19,14.814,60,0,0,0,0
3/23/2019,3,7,4,4.282,-2,14,9.718,60,0,0,0,0
3/23/2019,3,7,1,4.378,1,18,13.622,60,0,0,0,0
3/23/2019,3,7,8,4.897,0,16,11.103,60,0,0,0,0
3/23/2019,3,7,9,4.942,-1,18,13.058,60,0,0,0,0
3/23/2019,3,7,6,5.987,0,14,8.013,60,0,0,0,0
3/23/2019,3,7,5,6.295,0,14,7.705,60,0,0,0,0
3/24/2019,3,1,17,-2.615,1,16,18.615,65,0,1,1,4
3/24/2019,3,1,13,-1.737,-5,19,20.737,65,0,0,1,0
3/24/2019,3,1,14,-1.199,1,18,19.199,65,0,1,1,1
3/24/2019,3,1,16,-1.064,-11,17,18.064,65,0,0,1,0
3/24/2019,3,1,3,-0.782,1,13,13.782,65,0,0,1,0
3/24/2019,3,1,15,-0.545,-2,18,18.545,65,0,0,1,0
3/24/2019,3,1,0,-0.115,-3,16,16.115,65,0,0,1,0
3/24/2019,3,1,12,0.321,1,19,18.679,65,0,0,0,0
3/24/2019,3,1,1,0.981,-1,16,15.019,65,0,1,1,1
3/24/2019,3,1,21,1.173,3,18,16.827,65,0,0,0,0
3/24/2019,3,1,10,1.449,7,17,15.551,65,0,0,0,0
3/24/2019,3,1,4,1.545,4,12,10.455,65,0,0,0,0
3/24/2019,3,1,18,1.821,-2,20,18.179,65,0,1,1,3
3/24/2019,3,1,2,1.981,1,16,14.019,65,0,0,0,0
3/24/2019,3,1,11,1.987,0,19,17.013,65,0,0,0,0
3/24/2019,3,1,20,2.051,-1,19,16.949,65,0,0,0,0
3/24/2019,3,1,22,2.455,1,17,14.545,65,0,0,0,0
3/24/2019,3,1,9,3.122,0,16,12.878,65,0,0,0,0
3/24/2019,3,1,6,3.295,1,12,8.705,65,0,0,0,0
3/24/2019,3,1,19,3.333,-14,20,16.667,65,0,0,0,0
3/24/2019,3,1,8,3.455,3,14,10.545,65,0,0,0,0
3/24/2019,3,1,23,3.821,-1,17,13.179,65,0,0,0,0
3/24/2019,3,1,7,3.897,0,13,9.103,65,0,0,0,0
3/24/2019,3,1,5,4.571,-10,13,8.429,65,0,1,0,1
3/27/2019,3,4,12,1.615,-1,25,23.385,62,0,0,0,0
3/27/2019,3,4,8,1.692,3,16,14.308,62,0,0,0,0
3/27/2019,3,4,13,1.917,-1,25,23.083,62,0,0,0,0
3/27/2019,3,4,9,2.218,0,20,17.782,62,0,0,0,0
3/27/2019,3,4,6,2.474,-4,11,8.526,62,0,1,0,2
3/27/2019,3,4,17,2.679,4,24,21.321,62,0,0,0,0
3/27/2019,3,4,16,2.686,-10,24,21.314,62,0,0,0,0
3/27/2019,3,4,11,2.846,0,25,22.154,62,0,0,0,0
3/27/2019,3,4,10,2.91,1,23,20.09,62,0,0,0,0
3/27/2019,3,4,14,2.942,-2,25,22.058,62,0,0,0,0
3/27/2019,3,4,7,3.314,11,13,9.686,62,0,0,0,0
3/27/2019,3,4,4,5.224,1,13,7.776,62,0,0,0,0
3/27/2019,3,4,15,5.686,-2,27,21.314,62,0,0,0,0
3/27/2019,3,4,0,5.731,-1,18,12.269,62,0,0,0,0
3/27/2019,3,4,5,6.205,-1,13,6.795,62,0,0,0,0
3/27/2019,3,4,21,6.769,6,23,16.231,62,0,0,0,0
3/27/2019,3,4,18,7.731,2,28,20.269,62,0,0,0,0
3/27/2019,3,4,3,7.737,1,16,8.263,62,0,0,0,0
3/27/2019,3,4,1,7.744,-2,18,10.256,62,0,0,0,0
3/27/2019,3,4,22,7.885,-5,22,14.115,62,0,0,0,0
3/27/2019,3,4,19,8.186,-7,27,18.814,62,0,0,0,0
3/27/2019,3,4,2,8.545,4,18,9.455,62,0,0,0,0
3/27/2019,3,4,23,8.571,2,22,13.429,62,0,0,0,0
3/27/2019,3,4,20,8.917,0,26,17.083,62,0,0,0,0
4/2/2019,4,3,16,-3.526,-2,18,21.526,62,0,0,1,0
4/2/2019,4,3,14,-2.417,2,21,23.417,62,0,0,1,0
4/2/2019,4,3,15,-2.391,-10,21,23.391,62,0,0,1,0
4/2/2019,4,3,10,-2.135,-2,19,21.135,62,0,0,1,0
4/2/2019,4,3,12,-1.583,1,20,21.583,62,0,0,1,0
4/2/2019,4,3,17,-1.346,-1,19,20.346,62,0,1,1,4
4/2/2019,4,3,18,-1.308,2,21,22.308,62,0,0,1,0
4/2/2019,4,3,13,-1.25,5,21,22.25,62,0,0,1,0
4/2/2019,4,3,11,-1.212,-3,20,21.212,62,0,0,1,0
4/2/2019,4,3,9,0.699,10,18,17.301,62,0,0,0,0
4/2/2019,4,3,19,2.045,-13,21,18.955,62,0,0,0,0
4/2/2019,4,3,7,2.654,3,12,9.346,62,0,0,0,0
4/2/2019,4,3,8,2.885,0,15,12.115,62,0,0,0,0
4/2/2019,4,3,20,3.449,3,21,17.551,62,0,0,0,0
4/2/2019,4,3,21,3.622,3,21,17.378,62,0,0,0,0
4/2/2019,4,3,6,3.814,-1,11,7.186,62,0,0,0,0
4/2/2019,4,3,22,5.231,-5,20,14.769,62,0,0,0,0
4/2/2019,4,3,23,6.571,6,20,13.429,62,0,0,0,0
4/2/2019,4,3,4,6.763,-2,14,7.237,62,0,0,0,0
4/2/2019,4,3,5,7.167,0,14,6.833,62,0,0,0,0
4/2/2019,4,3,3,8.391,2,17,8.609,62,0,0,0,0
4/2/2019,4,3,0,8.737,-2,20,11.263,62,0,0,0,0
4/2/2019,4,3,1,8.897,-1,20,11.103,62,0,0,0,0
4/2/2019,4,3,2,10.019,-1,20,9.981,62,0,0,0,0
4/9/2019,4,3,16,-2.481,-4,19,21.481,64,0,0,1,0
4/9/2019,4,3,14,-1.59,2,22,23.59,64,0,0,1,0
4/9/2019,4,3,10,-1.327,14,20,21.327,64,0,1,1,5
4/9/2019,4,3,15,-1.282,-7,22,23.282,64,0,0,1,0
4/9/2019,4,3,12,-0.487,-3,21,21.487,64,0,0,1,0
4/9/2019,4,3,17,-0.269,3,20,20.269,64,0,0,1,0
4/9/2019,4,3,11,-0.212,4,21,21.212,64,0,0,1,0
4/9/2019,4,3,13,-0.064,-3,22,22.064,64,0,0,1,0
4/9/2019,4,3,9,0.628,0,18,17.372,64,0,0,0,0
4/9/2019,4,3,18,0.91,5,23,22.09,64,0,0,0,0
4/9/2019,4,3,8,4.026,3,16,11.974,64,0,0,0,0
4/9/2019,4,3,19,4.231,12,23,18.769,64,0,0,0,0
4/9/2019,4,3,7,4.442,1,14,9.558,64,0,0,0,0
4/9/2019,4,3,21,6.609,1,24,17.391,64,0,0,0,0
4/9/2019,4,3,6,6.769,-3,14,7.231,64,0,0,0,0
4/9/2019,4,3,22,8.083,1,23,14.917,64,0,0,0,0
4/9/2019,4,3,20,8.244,-1,26,17.756,64,0,0,0,0
4/9/2019,4,3,4,9.071,4,16,6.929,64,0,0,0,0
4/9/2019,4,3,5,9.192,-2,16,6.808,64,0,0,0,0
4/9/2019,4,3,23,9.34,1,23,13.66,64,0,0,0,0
4/9/2019,4,3,0,9.699,-1,21,11.301,64,0,0,0,0
4/9/2019,4,3,1,10.173,0,21,10.827,64,0,0,0,0
4/9/2019,4,3,3,10.321,-1,19,8.679,64,0,0,0,0
4/9/2019,4,3,2,11.218,1,21,9.782,64,0,0,0,0
4/12/2019,4,6,11,1.417,-4,25,23.583,65,0,0,0,0
4/12/2019,4,6,12,2.321,1,25,22.679,65,0,0,0,0
4/12/2019,4,6,15,2.513,4,28,25.487,65,0,0,0,0
4/12/2019,4,6,10,2.853,-2,24,21.147,65,0,0,0,0
4/12/2019,4,6,14,2.891,-3,27,24.109,65,0,0,0,0
4/12/2019,4,6,9,3.949,0,21,17.051,65,0,0,0,0
4/12/2019,4,6,8,4.045,11,17,12.955,65,0,1,0,1
4/12/2019,4,6,13,4.628,2,27,22.372,65,0,0,0,0
4/12/2019,4,6,17,5.308,0,28,22.692,65,0,0,0,0
4/12/2019,4,6,7,5.468,5,14,8.532,65,0,0,0,0
4/12/2019,4,6,22,6.288,-6,24,17.712,65,0,0,0,0
4/12/2019,4,6,5,6.519,2,13,6.481,65,0,0,0,0
4/12/2019,4,6,16,6.59,2,30,23.41,65,0,0,0,0
4/12/2019,4,6,6,6.788,1,14,7.212,65,0,0,0,0
4/12/2019,4,6,23,7.308,2,24,16.692,65,0,0,0,0
4/12/2019,4,6,18,7.692,-4,29,21.308,65,0,0,0,0
4/12/2019,4,6,21,8.141,18,26,17.859,65,0,0,0,0
4/12/2019,4,6,4,8.212,0,16,7.788,65,0,0,0,0
4/12/2019,4,6,20,8.571,10,28,19.429,65,0,0,0,0
4/12/2019,4,6,19,9.154,-1,29,19.846,65,0,0,0,0
4/12/2019,4,6,3,9.609,-2,19,9.391,65,0,0,0,0
4/12/2019,4,6,0,10.167,0,23,12.833,65,0,0,0,0
4/12/2019,4,6,1,10.814,-3,22,11.186,65,0,0,0,0
4/12/2019,4,6,2,11.571,0,22,10.429,65,0,0,0,0
4/16/2019,4,3,10,-3.423,11,18,21.423,64,0,0,1,0
4/16/2019,4,3,14,-3.244,3,20,23.244,64,0,0,1,0
4/16/2019,4,3,16,-2.179,0,19,21.179,64,0,0,1,0
4/16/2019,4,3,11,-2.096,-1,19,21.096,64,0,1,1,1
4/16/2019,4,3,15,-1.846,-12,21,22.846,64,0,0,1,0
4/16/2019,4,3,13,-1.776,-1,20,21.776,64,0,0,1,0
4/16/2019,4,3,12,-0.987,10,20,20.987,64,0,0,1,0
4/16/2019,4,3,9,-0.487,5,17,17.487,64,0,0,1,0
4/16/2019,4,3,17,0.032,1,20,19.968,64,0,0,0,0
4/16/2019,4,3,18,1.942,-4,24,22.058,64,0,0,0,0
4/16/2019,4,3,5,2.135,1,9,6.865,64,0,0,0,0
4/16/2019,4,3,8,2.994,0,15,12.006,64,0,0,0,0
4/16/2019,4,3,4,3.776,-3,11,7.224,64,0,0,0,0
4/16/2019,4,3,6,3.788,4,11,7.212,64,0,0,0,0
4/16/2019,4,3,3,4.404,-2,13,8.596,64,0,0,0,0
4/16/2019,4,3,20,4.545,1,22,17.455,64,0,0,0,0
4/16/2019,4,3,7,4.583,1,14,9.417,64,0,0,0,0
4/16/2019,4,3,21,4.615,2,22,17.385,64,0,0,0,0
4/16/2019,4,3,0,4.724,1,16,11.276,64,0,0,0,0
4/16/2019,4,3,1,5.397,2,16,10.603,64,0,0,0,0
4/16/2019,4,3,19,6.192,-3,25,18.808,64,0,0,0,0
4/16/2019,4,3,2,6.282,1,16,9.718,64,0,0,0,0
4/16/2019,4,3,22,7.115,7,22,14.885,64,0,0,0,0
4/16/2019,4,3,23,7.359,-13,21,13.641,64,0,0,0,0
4/21/2019,4,1,13,-3.615,-2,17,20.615,65,0,0,1,0
4/21/2019,4,1,17,-2.436,2,16,18.436,65,0,0,1,0
4/21/2019,4,1,6,-2.372,-1,6,8.372,65,0,1,1,1
4/21/2019,4,1,12,-2.282,-1,16,18.282,65,0,0,1,0
4/21/2019,4,1,14,-2.192,-2,17,19.192,65,0,0,1,0
4/21/2019,4,1,18,-1.667,3,17,18.667,65,0,0,1,0
4/21/2019,4,1,16,-1.282,1,17,18.282,65,0,0,1,0
4/21/2019,4,1,11,-1.269,8,16,17.269,65,0,0,1,0
4/21/2019,4,1,10,-0.917,2,15,15.917,65,0,0,1,0
4/21/2019,4,1,9,-0.224,1,13,13.224,65,0,0,1,0
4/21/2019,4,1,15,0.199,0,19,18.801,65,0,0,0,0
4/21/2019,4,1,8,0.372,1,11,10.628,65,0,0,0,0
4/21/2019,4,1,7,0.994,0,10,9.006,65,0,0,0,0
4/21/2019,4,1,3,1.09,2,15,13.91,65,0,0,0,0
4/21/2019,4,1,5,1.609,-1,10,8.391,65,0,0,0,0
4/21/2019,4,1,4,2.25,-1,13,10.75,65,0,0,0,0
4/21/2019,4,1,21,2.5,0,19,16.5,65,0,0,0,0
4/21/2019,4,1,0,3.167,-4,19,15.833,65,0,0,0,0
4/21/2019,4,1,2,3.872,0,18,14.128,65,0,0,0,0
4/21/2019,4,1,20,4.019,-1,21,16.981,65,0,0,0,0
4/21/2019,4,1,22,4.147,0,18,13.853,65,0,0,0,0
4/21/2019,4,1,1,4.16,-5,19,14.84,65,0,0,0,0
4/21/2019,4,1,19,4.385,0,21,16.615,65,0,0,0,0
4/21/2019,4,1,23,4.885,-2,18,13.115,65,0,0,0,0
4/22/2019,4,2,12,-1.462,10,21,22.462,77,0,1,1,3
4/22/2019,4,2,10,-1.391,3,20,21.391,77,0,0,1,0
4/22/2019,4,2,13,-1.224,-1,22,23.224,77,0,1,1,4
4/22/2019,4,2,8,-1.09,15,13,14.09,77,0,0,1,0
4/22/2019,4,2,16,-0.846,3,22,22.846,77,0,0,1,0
4/22/2019,4,2,14,-0.776,-1,22,22.776,77,0,0,1,0
4/22/2019,4,2,15,-0.231,-6,23,23.231,77,0,0,1,0
4/22/2019,4,2,11,-0.147,0,21,21.147,77,0,0,1,0
4/22/2019,4,2,17,0.282,-2,22,21.718,77,0,0,0,0
4/22/2019,4,2,9,0.981,5,19,18.019,77,0,0,0,0
4/22/2019,4,2,3,3.026,-2,12,8.974,77,0,0,0,0
4/22/2019,4,2,6,3.026,3,11,7.974,77,0,0,0,0
4/22/2019,4,2,5,3.09,0,10,6.91,77,0,0,0,0
4/22/2019,4,2,7,3.641,-4,13,9.359,77,0,0,0,0
4/22/2019,4,2,4,3.667,1,11,7.333,77,0,0,0,0
4/22/2019,4,2,0,3.84,-3,16,12.16,77,0,0,0,0
4/22/2019,4,2,1,4.929,-1,16,11.071,77,0,0,0,0
4/22/2019,4,2,21,5.276,-4,22,16.724,77,0,0,0,0
4/22/2019,4,2,2,5.885,-1,16,10.115,77,0,0,0,0
4/22/2019,4,2,20,6.064,6,23,16.936,77,0,0,0,0
4/22/2019,4,2,18,6.173,11,26,19.827,77,0,0,0,0
4/22/2019,4,2,22,6.859,0,21,14.141,77,0,0,0,0
4/22/2019,4,2,23,8.442,-2,21,12.558,77,0,0,0,0
4/22/2019,4,2,19,9.429,-16,28,18.571,77,0,0,0,0
4/26/2019,4,6,15,-1.506,-3,24,25.506,70,0,0,1,0
4/26/2019,4,6,14,-1.282,0,23,24.282,70,0,0,1,0
4/26/2019,4,6,16,-1.032,2,23,24.032,70,0,0,1,0
4/26/2019,4,6,17,-0.75,0,22,22.75,70,0,0,1,0
4/26/2019,4,6,12,-0.038,-10,23,23.038,70,0,0,1,0
4/26/2019,4,6,11,-0.013,-4,23,23.013,70,0,0,1,0
4/26/2019,4,6,10,0.013,5,21,20.987,70,0,1,1,1
4/26/2019,4,6,13,0.654,2,23,22.346,70,0,0,0,0
4/26/2019,4,6,9,2.814,1,20,17.186,70,0,0,0,0
4/26/2019,4,6,22,3,2,21,18,70,0,0,0,0
4/26/2019,4,6,18,3.327,2,25,21.673,70,0,0,0,0
4/26/2019,4,6,8,3.538,4,17,13.462,70,0,0,0,0
4/26/2019,4,6,21,3.635,-3,22,18.365,70,0,0,0,0
4/26/2019,4,6,4,4.038,-3,12,7.962,70,0,0,0,0
4/26/2019,4,6,20,4.192,-1,24,19.808,70,0,0,0,0
4/26/2019,4,6,23,4.378,11,21,16.622,70,0,0,0,0
4/26/2019,4,6,19,5.154,2,25,19.846,70,0,0,0,0
4/26/2019,4,6,7,6.397,5,15,8.603,70,0,0,0,0
4/26/2019,4,6,5,6.417,0,13,6.583,70,0,0,0,0
4/26/2019,4,6,3,6.615,-3,16,9.385,70,0,0,0,0
4/26/2019,4,6,6,6.846,1,14,7.154,70,0,0,0,0
4/26/2019,4,6,0,7.083,-3,20,12.917,70,0,0,0,0
4/26/2019,4,6,1,7.891,-4,19,11.109,70,0,0,0,0
4/26/2019,4,6,2,8.603,-1,19,10.397,70,0,0,0,0
4/27/2019,4,7,6,0.705,0,9,8.295,67,0,0,0,0
4/27/2019,4,7,7,0.776,-3,10,9.224,67,0,0,0,0
4/27/2019,4,7,17,1.058,3,21,19.942,67,0,0,0,0
4/27/2019,4,7,23,1.269,-4,18,16.731,67,0,0,0,0
4/27/2019,4,7,13,1.346,0,22,20.654,67,0,0,0,0
4/27/2019,4,7,15,1.462,0,23,21.538,67,0,0,0,0
4/27/2019,4,7,16,1.551,4,21,19.449,67,0,0,0,0
4/27/2019,4,7,14,1.654,6,22,20.346,67,0,0,0,0
4/27/2019,4,7,12,2.064,-11,22,19.936,67,0,0,0,0
4/27/2019,4,7,22,2.071,3,19,16.929,67,0,0,0,0
4/27/2019,4,7,8,2.404,5,14,11.596,67,0,0,0,0
4/27/2019,4,7,9,2.609,3,17,14.391,67,0,0,0,0
4/27/2019,4,7,11,3.378,12,21,17.622,67,0,0,0,0
4/27/2019,4,7,4,3.41,1,13,9.59,67,0,0,0,0
4/27/2019,4,7,21,3.628,3,21,17.372,67,0,1,0,1
4/27/2019,4,7,1,3.782,-3,18,14.218,67,0,0,0,0
4/27/2019,4,7,10,3.987,-1,20,16.013,67,0,0,0,0
4/27/2019,4,7,2,4.083,0,18,13.917,67,0,0,0,0
4/27/2019,4,7,0,4.449,0,19,14.551,67,0,0,0,0
4/27/2019,4,7,3,4.5,5,16,11.5,67,0,0,0,0
4/27/2019,4,7,5,4.756,0,12,7.244,67,0,0,0,0
4/27/2019,4,7,20,5.936,3,24,18.064,67,0,0,0,0
4/27/2019,4,7,19,6.372,-5,25,18.628,67,0,0,0,0
4/27/2019,4,7,18,7.192,0,25,17.808,67,0,0,0,0
4/28/2019,4,1,3,0.295,0,14,13.705,66,0,0,0,0
4/28/2019,4,1,13,0.423,5,21,20.577,66,0,0,0,0
4/28/2019,4,1,0,1.231,-3,17,15.769,66,0,0,0,0
4/28/2019,4,1,4,1.417,-3,12,10.583,66,0,0,0,0
4/28/2019,4,1,5,1.571,-1,10,8.429,66,0,0,0,0
4/28/2019,4,1,12,1.66,-1,20,18.34,66,0,0,0,0
4/28/2019,4,1,14,1.692,0,21,19.308,66,0,0,0,0
4/28/2019,4,1,15,2.109,1,21,18.891,66,0,0,0,0
4/28/2019,4,1,18,2.16,0,21,18.84,66,0,0,0,0
4/28/2019,4,1,1,2.256,0,17,14.744,66,0,0,0,0
4/28/2019,4,1,16,2.417,-6,21,18.583,66,0,0,0,0
4/28/2019,4,1,17,2.436,-3,21,18.564,66,0,0,0,0
4/28/2019,4,1,11,2.558,0,20,17.442,66,0,0,0,0
4/28/2019,4,1,6,2.737,1,11,8.263,66,0,0,0,0
4/28/2019,4,1,7,3.115,1,12,8.885,66,0,0,0,0
4/28/2019,4,1,10,3.115,1,19,15.885,66,0,0,0,0
4/28/2019,4,1,2,3.365,2,17,13.635,66,0,0,0,0
4/28/2019,4,1,8,3.442,5,14,10.558,66,0,0,0,0
4/28/2019,4,1,20,3.949,9,21,17.051,66,0,1,0,2
4/28/2019,4,1,21,4.487,3,21,16.513,66,0,1,0,1
4/28/2019,4,1,9,4.776,0,18,13.224,66,0,0,0,0
4/28/2019,4,1,22,4.929,-3,19,14.071,66,0,0,0,0
4/28/2019,4,1,23,5.91,-12,19,13.09,66,0,0,0,0
4/28/2019,4,1,19,6.391,-14,23,16.609,66,0,0,0,0
5/5/2019,5,1,13,-2.782,3,18,20.782,65,0,0,1,0
5/5/2019,5,1,16,-1.795,-2,17,18.795,65,0,0,1,0
5/5/2019,5,1,4,-1.526,-3,9,10.526,65,0,0,1,0
5/5/2019,5,1,14,-1.494,-7,18,19.494,65,0,0,1,0
5/5/2019,5,1,3,-1.333,-2,12,13.333,65,0,0,1,0
5/5/2019,5,1,0,-0.692,1,15,15.692,65,0,0,1,0
5/5/2019,5,1,1,-0.449,-2,14,14.449,65,0,0,1,0
5/5/2019,5,1,12,-0.333,11,18,18.333,65,0,1,1,3
5/5/2019,5,1,15,0,0,19,19,65,0,0,0,0
5/5/2019,5,1,17,0.462,-3,19,18.538,65,0,0,0,0
5/5/2019,5,1,11,0.526,7,18,17.474,65,0,0,0,0
5/5/2019,5,1,2,0.59,1,14,13.41,65,0,0,0,0
5/5/2019,5,1,18,0.763,-1,20,19.237,65,0,0,0,0
5/5/2019,5,1,10,0.942,-1,17,16.058,65,0,0,0,0
5/5/2019,5,1,5,1.571,0,10,8.429,65,0,0,0,0
5/5/2019,5,1,6,1.865,-4,10,8.135,65,0,0,0,0
5/5/2019,5,1,8,2.276,2,13,10.724,65,0,0,0,0
5/5/2019,5,1,9,2.615,1,16,13.385,65,0,0,0,0
5/5/2019,5,1,21,3.013,-1,20,16.987,65,0,0,0,0
5/5/2019,5,1,7,3.038,4,12,8.962,65,0,0,0,0
5/5/2019,5,1,19,3.583,-3,20,16.417,65,0,0,0,0
5/5/2019,5,1,20,3.788,12,21,17.212,65,0,0,0,0
5/5/2019,5,1,22,4.436,1,19,14.564,65,0,0,0,0
5/5/2019,5,1,23,5.865,-1,19,13.135,65,0,0,0,0
5/6/2019,5,2,10,-4.224,3,17,21.224,62,0,0,1,0
5/6/2019,5,2,12,-4.09,-1,19,23.09,62,0,1,1,1
5/6/2019,5,2,13,-3.519,0,20,23.519,62,0,0,1,0
5/6/2019,5,2,14,-2.917,-1,20,22.917,62,0,0,1,0
5/6/2019,5,2,11,-2.237,5,19,21.237,62,0,1,1,2
5/6/2019,5,2,16,-2.179,-8,20,22.179,62,0,0,1,0
5/6/2019,5,2,9,-1.808,4,16,17.808,62,0,0,1,0
5/6/2019,5,2,8,-1.064,2,13,14.064,62,0,0,1,0
5/6/2019,5,2,15,-0.923,0,22,22.923,62,0,0,1,0
5/6/2019,5,2,17,-0.673,0,21,21.673,62,0,0,1,0
5/6/2019,5,2,7,2.705,-5,12,9.295,62,0,0,0,0
5/6/2019,5,2,18,3.429,2,23,19.571,62,0,0,0,0
5/6/2019,5,2,19,4.474,-5,23,18.526,62,0,0,0,0
5/6/2019,5,2,4,4.628,1,12,7.372,62,0,0,0,0
5/6/2019,5,2,6,4.962,7,13,8.038,62,0,0,0,0
5/6/2019,5,2,0,5.058,2,17,11.942,62,0,0,0,0
5/6/2019,5,2,1,5.84,-4,17,11.16,62,0,0,0,0
5/6/2019,5,2,3,6.045,-2,15,8.955,62,0,0,0,0
5/6/2019,5,2,5,6.077,1,13,6.923,62,0,0,0,0
5/6/2019,5,2,20,6.436,0,24,17.564,62,0,0,0,0
5/6/2019,5,2,21,6.558,0,23,16.442,62,0,0,0,0
5/6/2019,5,2,2,7.026,0,17,9.974,62,0,0,0,0
5/6/2019,5,2,22,7.814,6,22,14.186,62,0,0,0,0
5/6/2019,5,2,23,9.314,0,22,12.686,62,0,0,0,0
5/7/2019,5,3,10,1.34,-5,23,21.66,65,0,0,0,0
5/7/2019,5,3,14,1.34,1,24,22.66,65,0,0,0,0
5/7/2019,5,3,18,1.353,1,23,21.647,65,0,0,0,0
5/7/2019,5,3,9,2.013,12,19,16.987,65,0,1,1,1
5/7/2019,5,3,16,2.135,6,23,20.865,65,0,0,0,0
5/7/2019,5,3,12,2.372,2,24,21.628,65,0,0,0,0
5/7/2019,5,3,13,2.603,-6,25,22.397,65,0,0,0,0
5/7/2019,5,3,11,2.628,7,24,21.372,65,0,0,0,0
5/7/2019,5,3,17,2.814,-10,23,20.186,65,0,0,0,0
5/7/2019,5,3,19,2.923,2,21,18.077,65,0,0,0,0
5/7/2019,5,3,15,3.032,0,25,21.968,65,0,0,0,0
5/7/2019,5,3,6,4.288,-2,12,7.712,65,0,0,0,0
5/7/2019,5,3,7,4.474,3,14,9.526,65,0,0,0,0
5/7/2019,5,3,20,4.692,-3,22,17.308,65,0,0,0,0
5/7/2019,5,3,8,4.859,-1,17,12.141,65,0,0,0,0
5/7/2019,5,3,21,4.942,1,22,17.058,65,0,0,0,0
5/7/2019,5,3,22,5.712,-6,21,15.288,65,0,0,0,0
5/7/2019,5,3,4,7.077,2,14,6.923,65,0,0,0,0
5/7/2019,5,3,3,7.288,-2,16,8.712,65,0,0,0,0
5/7/2019,5,3,23,7.314,-2,21,13.686,65,0,0,0,0
5/7/2019,5,3,5,7.321,0,14,6.679,65,0,0,0,0
5/7/2019,5,3,0,8.718,-6,20,11.282,65,0,0,0,0
5/7/2019,5,3,2,8.981,-1,19,10.019,65,0,0,0,0
5/7/2019,5,3,1,9.423,0,20,10.577,65,0,0,0,0
5/17/2019,5,6,15,-1.038,-2,25,26.038,63,0,0,1,0
5/17/2019,5,6,14,0.923,2,26,25.077,63,0,0,0,0
