SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,STAFFED_UNITS,PRIVATE_UNITS,TOTAL_UNITS,PROJECTED_MAX_CALLS,UNITS_ON_CALLS,EVENT,RAIN,MIN_TEMPERATURE,MAX_TEMPERATURE,XXM_DISPATCHES,XXM_STATE,EVENT_STATE
1/8/15,1,5,19.5,21,10,31,17,14,,0,49,67,0,0,0
1/8/15,1,5,20,21,10,31,19.3,16,,0,49,67,0,0,0
1/8/15,1,5,20.5,21,9,30,19,17,,0,49,67,0,0,0
1/8/15,1,5,21,16,7,23,18,15,,0,49,67,0,0,0
1/8/15,1,5,21.5,16,6,22,17.3,10,,0,49,67,0,0,0
1/8/15,1,5,22,16,4,20,17,12,,0,49,67,0,0,0
1/8/15,1,5,22.5,16,4,20,16,15,,0,49,67,0,0,0
1/8/15,1,5,23,16,4,20,16.3,10,,0,49,67,0,0,0
1/8/15,1,5,23.5,16,4,20,15,17,,0,49,67,0,0,0
1/9/15,1,6,0,16,4,20,16.3,15,,0,50,66,0,0,0
1/9/15,1,6,0.5,16,4,20,16,14,,0,50,66,0,0,0
1/9/15,1,6,1,16,4,20,17,20,,0,50,66,0,0,0
1/9/15,1,6,1.5,16,4,20,15,20,,0,50,66,0,0,0
1/9/15,1,6,2,16,4,20,12,19,,0,50,66,0,0,0
1/9/15,1,6,2.5,16,3,19,12,10,,0,50,66,0,0,0
1/9/15,1,6,3,11,3,14,11,11,,0,50,66,0,0,0
1/9/15,1,6,3.5,11,3,14,9,6,,0,50,66,0,0,0
1/9/15,1,6,4,10,3,13,9,5,,0,50,66,0,0,0
1/9/15,1,6,4.5,11,3,14,9.3,7,,0,50,66,0,0,0
1/9/15,1,6,5,9,3,12,12,7,,0,50,66,0,0,0
1/9/15,1,6,5.5,11,4,15,10.6,6,,0,50,66,0,0,0
1/9/15,1,6,6,9,4,13,12,8,,0,50,66,0,0,0
1/9/15,1,6,6.5,10,3,13,9.3,8,,0,50,66,0,0,0
1/9/15,1,6,7,7,4,11,9.3,7,,0,50,66,2,1,0
1/9/15,1,6,7.5,11,4,15,14.3,8,,0,50,66,0,0,0
1/9/15,1,6,8,11,4,15,14,7,,0,50,66,0,0,0
1/9/15,1,6,8.5,11,4,15,14.6,11,,0,50,66,0,0,0
1/9/15,1,6,9,12,7,19,17,12,,0,50,66,2,1,0
1/9/15,1,6,9.5,16,8,24,19,25,,0,50,66,4,1,0
1/9/15,1,6,10,15,10,25,22.3,23,,0,50,66,0,0,0
1/9/15,1,6,10.5,15,10,25,20.3,17,,0,50,66,0,0,0
1/9/15,1,6,11,15,10,25,19,17,,0,50,66,0,0,0
1/9/15,1,6,11.5,15,10,25,23.3,17,,0,50,66,0,0,0
1/9/15,1,6,12,15,10,25,26,14,,0,50,66,0,0,0
1/9/15,1,6,12.5,15,10,25,26,13,,0,50,66,0,0,0
1/9/15,1,6,13,15,10,25,24.3,9,,0,50,66,0,0,0
1/9/15,1,6,13.5,15,10,25,22.3,15,,0,50,66,4,1,0
1/9/15,1,6,14,15,10,25,25,25,,0,50,66,4,1,0
1/9/15,1,6,14.5,15,11,26,24,21,,0,50,66,5,1,0
1/9/15,1,6,15,15,11,26,25,25,,0,50,66,1,1,0
1/9/15,1,6,15.5,21,11,32,22.3,23,,0,50,66,0,0,0
1/9/15,1,6,16,18,11,29,22,21,,0,50,66,0,0,0
1/9/15,1,6,16.5,21,11,32,22.3,17,,0,50,66,0,0,0
1/9/15,1,6,17,19,11,30,23,13,,0,50,66,0,0,0
1/9/15,1,6,17.5,21,10,31,23.3,16,,0,50,66,0,0,0
1/9/15,1,6,18,19,10,29,21,19,,0,50,66,0,0,0
1/9/15,1,6,18.5,21,11,32,21,16,,0,50,66,0,0,0
1/9/15,1,6,19,18,10,28,21,14,,0,50,66,0,0,0
1/9/15,1,6,19.5,23,10,33,18,17,,0,50,66,0,0,0
1/9/15,1,6,20,23,10,33,18,19,,0,50,66,0,0,0
1/9/15,1,6,20.5,23,9,32,20,13,,0,50,66,0,0,0
1/9/15,1,6,21,19,8,27,22,13,,0,50,66,0,0,0
1/9/15,1,6,21.5,19,7,26,19,12,,0,50,66,0,0,0
1/9/15,1,6,22,19,5,24,19,12,,0,50,66,0,0,0
1/9/15,1,6,22.5,19,5,24,17,14,,0,50,66,0,0,0
1/9/15,1,6,23,19,5,24,18,13,,0,50,66,0,0,0
1/9/15,1,6,23.5,19,5,24,17.3,12,,0,50,66,0,0,0
1/10/15,1,7,0,19,5,24,17,9,,0,49,62,0,0,0
1/10/15,1,7,0.5,19,5,24,17.3,14,,0,49,62,0,0,0
1/10/15,1,7,1,19,5,24,18,11,,0,49,62,0,0,0
1/10/15,1,7,1.5,19,5,24,16.3,14,,0,49,62,0,0,0
1/10/15,1,7,2,19,5,24,17.3,9,,0,49,62,0,0,0
1/10/15,1,7,2.5,19,4,23,19,9,,0,49,62,0,0,0
1/10/15,1,7,3,13,4,17,16,9,,0,49,62,0,0,0
1/10/15,1,7,3.5,13,4,17,13,6,,0,49,62,0,0,0
1/10/15,1,7,4,10,4,14,12,10,,0,49,62,0,0,0
1/10/15,1,7,4.5,12,4,16,11,9,,0,49,62,0,0,0
1/10/15,1,7,5,10,4,14,10.3,7,,0,49,62,0,0,0
1/10/15,1,7,5.5,12,5,17,11.3,6,,0,49,62,0,0,0
1/10/15,1,7,6,9,6,15,12,6,,0,49,62,0,0,0
1/10/15,1,7,6.5,12,5,17,11,5,,0,49,62,0,0,0
1/10/15,1,7,7,7,6,13,11,5,,0,49,62,0,0,0
1/10/15,1,7,7.5,11,6,17,14,5,,0,49,62,0,0,0
1/10/15,1,7,8,11,5,16,15.3,7,,0,49,62,0,0,0
1/10/15,1,7,8.5,11,5,16,16.3,13,,0,49,62,0,0,0
1/10/15,1,7,9,11,8,19,17,15,,0,49,62,0,0,0
1/10/15,1,7,9.5,15,8,23,18,16,,0,49,62,0,0,0
1/10/15,1,7,10,15,10,25,19,16,,0,49,62,0,0,0
1/10/15,1,7,10.5,15,10,25,18,16,,0,49,62,0,0,0
1/10/15,1,7,11,15,10,25,18,15,,0,49,62,0,0,0
1/10/15,1,7,11.5,15,10,25,18,16,,0,49,62,0,0,0
1/10/15,1,7,12,15,10,25,20.3,21,,0,49,62,0,0,0
1/10/15,1,7,12.5,15,10,25,21,13,,0,49,62,0,0,0
1/10/15,1,7,13,15,10,25,22,15,,0,49,62,0,0,0
1/10/15,1,7,13.5,15,10,25,21.6,16,,0,49,62,0,0,0
1/10/15,1,7,14,15,10,25,20.3,17,,0,49,62,0,0,0
1/10/15,1,7,14.5,15,11,26,22,14,,0,49,62,0,0,0
1/10/15,1,7,15,15,11,26,23,16,,0,49,62,0,0,0
1/10/15,1,7,15.5,19,11,30,22.3,23,,0,49,62,4,1,0
1/10/15,1,7,16,16,11,27,22,24,,0,49,62,4,1,0
1/10/15,1,7,16.5,18,11,29,21.3,25,,0,49,62,0,0,0
1/10/15,1,7,17,15,11,26,24,22,,0,49,62,0,0,0
1/10/15,1,7,17.5,17,10,27,20.3,16,,0,49,62,0,0,0
1/10/15,1,7,18,15,9,24,20,14,,0,49,62,0,0,0
1/10/15,1,7,18.5,18,10,28,20.3,20,,0,49,62,1,1,0
1/10/15,1,7,19,15,9,24,22,19,,0,49,62,0,0,0
1/10/15,1,7,19.5,18,9,27,21,20,,0,49,62,0,0,0
1/10/15,1,7,20,18,9,27,23.3,16,,0,49,62,0,0,0
1/10/15,1,7,20.5,18,8,26,23,10,,0,49,62,0,0,0
1/10/15,1,7,21,15,7,22,20.6,14,,0,49,62,0,0,0
1/10/15,1,7,21.5,15,7,22,20,13,,0,49,62,0,0,0
1/10/15,1,7,22,15,5,20,21,12,,0,49,62,0,0,0
1/10/15,1,7,22.5,15,5,20,20,14,,0,49,62,0,0,0
1/10/15,1,7,23,15,5,20,18,16,,0,49,62,0,0,0
1/10/15,1,7,23.5,15,5,20,17,7,,0,49,62,0,0,0
1/11/15,1,1,0,15,5,20,16,11,,0,47,62,0,0,0
1/11/15,1,1,0.5,15,5,20,16,19,,0,47,62,0,0,0
1/11/15,1,1,1,15,5,20,17,20,,0,47,62,1,1,0
1/11/15,1,1,1.5,15,5,20,17,16,,0,47,62,1,1,0
1/11/15,1,1,2,15,5,20,19,20,,0,47,62,0,0,0
1/11/15,1,1,2.5,15,4,19,15.7,15,,0,47,62,0,0,0
1/11/15,1,1,3,11,4,15,15,13,,0,47,62,0,0,0
1/11/15,1,1,3.5,11,4,15,13.7,14,,0,47,62,0,0,0
1/11/15,1,1,4,9,4,13,12.7,10,,0,47,62,0,0,0
1/11/15,1,1,4.5,11,4,15,10.7,7,,0,47,62,1,1,0
1/11/15,1,1,5,9,4,13,10.7,11,,0,47,62,1,1,0
1/11/15,1,1,5.5,12,5,17,10,8,,0,47,62,0,0,0
1/11/15,1,1,6,10,6,16,11,8,,0,47,62,1,1,0
1/11/15,1,1,6.5,13,5,18,9,13,,0,47,62,1,1,0
1/11/15,1,1,7,9,6,15,10,9,,0,47,62,0,0,0
1/11/15,1,1,7.5,15,6,21,11,9,,0,47,62,0,0,0
1/11/15,1,1,8,15,5,20,13.7,12,,0,47,62,0,0,0
1/11/15,1,1,8.5,15,5,20,14,12,,0,47,62,0,0,0
1/11/15,1,1,9,14,7,21,11,14,,0,47,62,0,0,0
1/11/15,1,1,9.5,18,7,25,15,10,,0,47,62,0,0,0
1/11/15,1,1,10,18,8,26,15,8,,0,47,62,0,0,0
1/11/15,1,1,10.5,18,8,26,16,7,,0,47,62,0,0,0
1/11/15,1,1,11,18,8,26,16,10,,0,47,62,0,0,0
1/11/15,1,1,11.5,18,8,26,16.7,13,,0,47,62,0,0,0
1/11/15,1,1,12,18,8,26,17,15,,0,47,62,0,0,0
1/11/15,1,1,12.5,18,8,26,18.8,10,,0,47,62,0,0,0
1/11/15,1,1,13,18,8,26,17,14,,0,47,62,0,0,0
1/11/15,1,1,13.5,18,8,26,18.7,13,,0,47,62,0,0,0
1/11/15,1,1,14,18,8,26,22.7,15,,0,47,62,0,0,0
1/11/15,1,1,14.5,18,9,27,23,21,,0,47,62,1,1,0
1/11/15,1,1,15,18,9,27,21.7,22,,0,47,62,0,0,0
1/11/15,1,1,15.5,23,9,32,21,18,,0,47,62,0,0,0
1/11/15,1,1,16,20,9,29,19,14,,0,47,62,0,0,0
1/11/15,1,1,16.5,22,9,31,19.7,19,,0,47,62,0,0,0
1/11/15,1,1,17,19,9,28,18,18,,0,47,62,0,0,0
1/11/15,1,1,17.5,21,8,29,17.7,17,,0,47,62,1,1,0
1/11/15,1,1,18,19,7,26,18.7,25,,0,47,62,2,1,0
1/11/15,1,1,18.5,20,8,28,19,23,,0,47,62,3,1,0
1/11/15,1,1,19,15,7,22,18,21,,0,47,62,0,0,0
1/11/15,1,1,19.5,20,7,27,17,23,,0,47,62,0,0,0
1/11/15,1,1,20,20,9,29,20,20,,0,47,62,0,0,0
1/11/15,1,1,20.5,20,8,28,17.7,21,,0,47,62,0,0,0
1/11/15,1,1,21,17,7,24,18,12,,0,47,62,0,0,0
1/11/15,1,1,21.5,16,7,23,19,7,,0,47,62,0,0,0
1/11/15,1,1,22,16,6,22,17.7,7,,0,47,62,0,0,0
1/11/15,1,1,22.5,16,6,22,18,5,,0,47,62,0,0,0
1/11/15,1,1,23,16,6,22,17,8,,0,47,62,0,0,0
1/11/15,1,1,23.5,16,6,22,17.7,13,,0,47,62,0,0,0
1/12/15,1,2,0,16,6,22,15,14,,0,46,63,0,0,0
1/12/15,1,2,0.5,16,6,22,14,16,,0,46,63,0,0,0
1/12/15,1,2,1,16,6,22,11.7,8,,0,46,63,0,0,0
1/12/15,1,2,1.5,16,6,22,14.1,6,,0,46,63,0,0,0
1/12/15,1,2,2,16,6,22,13,7,,0,46,63,0,0,0
1/12/15,1,2,2.5,16,5,21,12,6,,0,46,63,0,0,0
1/12/15,1,2,3,11,5,16,11,7,,0,46,63,0,0,0
1/12/15,1,2,3.5,11,5,16,10,6,,0,46,63,0,0,0
1/12/15,1,2,4,8,5,13,9,6,,0,46,63,0,0,0
1/12/15,1,2,4.5,10,5,15,8,8,,0,46,63,0,0,0
1/12/15,1,2,5,9,5,14,10.7,11,,0,46,63,0,0,0
1/12/15,1,2,5.5,11,6,17,10,8,,0,46,63,0,0,0
1/12/15,1,2,6,9,6,15,10,7,,0,46,63,0,0,0
1/12/15,1,2,6.5,11,5,16,9.7,8,,0,46,63,0,0,0
1/12/15,1,2,7,8,6,14,10,9,,0,46,63,0,0,0
1/12/15,1,2,7.5,13,6,19,13,7,,0,46,63,0,0,0
1/12/15,1,2,8,13,4,17,15.7,13,,0,46,63,0,0,0
1/12/15,1,2,8.5,13,4,17,17,14,,0,46,63,2,1,0
1/12/15,1,2,9,14,6,20,20,16,,0,46,63,0,0,0
1/12/15,1,2,9.5,18,6,24,23,22,,0,46,63,0,0,0
1/12/15,1,2,10,18,8,26,24,20,,0,46,63,0,0,0
1/12/15,1,2,10.5,18,8,26,25.7,19,,0,46,63,0,0,0
1/12/15,1,2,11,18,8,26,26,9,,0,46,63,0,0,0
1/12/15,1,2,11.5,18,8,26,25,11,,0,46,63,0,0,0
1/12/15,1,2,12,17,8,25,24,19,,0,46,63,0,0,0
1/12/15,1,2,12.5,17,8,25,25,25,,0,46,63,4,1,0
1/12/15,1,2,13,16,8,24,26,26,,0,46,63,2,1,0
1/12/15,1,2,13.5,16,8,24,27,23,,0,46,63,3,1,0
1/12/15,1,2,14,16,8,24,28,28,,0,46,63,0,0,0
1/12/15,1,2,14.5,16,9,25,28,22,,0,46,63,0,0,0
1/12/15,1,2,15,14,9,23,25.7,13,,0,46,63,0,0,0
1/12/15,1,2,15.5,18,9,27,26,14,,0,46,63,0,0,0
1/12/15,1,2,16,15,9,24,25.7,11,,0,46,63,0,0,0
1/12/15,1,2,16.5,17,9,26,23.7,17,,0,46,63,0,0,0
1/12/15,1,2,17,15,9,24,24,21,,0,46,63,0,0,0
1/12/15,1,2,17.5,18,8,26,22,25,,0,46,63,0,0,0
1/12/15,1,2,18,18,8,26,22,23,,0,46,63,1,1,0
1/12/15,1,2,18.5,19,9,28,22,21,,0,46,63,0,0,0
1/12/15,1,2,19,17,8,25,19.7,17,,0,46,63,0,0,0
1/12/15,1,2,19.5,20,8,28,21.4,17,,0,46,63,0,0,0
1/12/15,1,2,20,20,10,30,21,21,,0,46,63,0,0,0
1/12/15,1,2,20.5,20,9,29,22.4,20,,0,46,63,0,0,0
1/12/15,1,2,21,16,8,24,22.7,16,,0,46,63,0,0,0
1/12/15,1,2,21.5,16,8,24,18.7,18,,0,46,63,0,0,0
1/12/15,1,2,22,16,6,22,17.7,20,,0,46,63,1,1,0
1/12/15,1,2,22.5,16,6,22,18,18,,0,46,63,1,1,0
1/12/15,1,2,23,16,6,22,18,21,,0,46,63,0,0,0
1/12/15,1,2,23.5,16,6,22,20,17,,0,46,63,0,0,0
1/13/15,1,3,0,15,6,21,15.7,14,,0,45,65,0,0,0
1/13/15,1,3,0.5,15,6,21,15,7,,0,45,65,0,0,0
1/13/15,1,3,1,14,6,20,13,12,,0,45,65,0,0,0
1/13/15,1,3,1.5,14,6,20,13,9,,0,45,65,0,0,0
1/13/15,1,3,2,14,6,20,12,13,,0,45,65,0,0,0
1/13/15,1,3,2.5,14,5,19,11.4,12,,0,45,65,1,1,0
1/13/15,1,3,3,8,5,13,12,13,,0,45,65,1,1,0
1/13/15,1,3,3.5,8,5,13,10.1,12,,0,45,65,0,0,0
1/13/15,1,3,4,7,5,12,10.1,11,,0,45,65,2,1,0
1/13/15,1,3,4.5,9,5,14,10,9,,0,45,65,1,1,0
1/13/15,1,3,5,7,5,12,8,10,,0,45,65,0,0,0
1/13/15,1,3,5.5,9,6,15,9.1,8,,0,45,65,0,0,0
1/13/15,1,3,6,7,6,13,11.3,6,,0,45,65,0,0,0
1/13/15,1,3,6.5,10,5,15,10,8,,0,45,65,0,0,0
1/13/15,1,3,7,9,6,15,11.7,7,,0,45,65,0,0,0
1/13/15,1,3,7.5,12,6,18,13,1,,0,45,65,0,0,0
1/13/15,1,3,8,12,4,16,16,7,,0,45,65,0,0,0
1/13/15,1,3,8.5,12,4,16,17,12,,0,45,65,0,0,0
1/13/15,1,3,9,12,7,19,19.7,14,,0,45,65,0,0,0
1/13/15,1,3,9.5,17,7,24,21,17,,0,45,65,0,0,0
1/13/15,1,3,10,17,9,26,21,20,,0,45,65,0,0,0
1/13/15,1,3,10.5,17,9,26,22,20,,0,45,65,0,0,0
1/13/15,1,3,11,17,9,26,24.7,23,,0,45,65,0,0,0
1/13/15,1,3,11.5,17,9,26,23.7,17,,0,45,65,0,0,0
1/13/15,1,3,12,16,9,25,25,16,,0,45,65,0,0,0
1/13/15,1,3,12.5,16,9,25,23,22,,0,45,65,0,0,0
1/13/15,1,3,13,16,9,25,23,22,,0,45,65,0,0,0
1/13/15,1,3,13.5,16,9,25,22,21,,0,45,65,0,0,0
1/13/15,1,3,14,15,9,24,24,13,,0,45,65,0,0,0
1/13/15,1,3,14.5,14,10,24,24,11,,0,45,65,0,0,0
1/13/15,1,3,15,13,10,23,22.7,16,,0,45,65,0,0,0
1/13/15,1,3,15.5,19,10,29,22.7,16,,0,45,65,0,0,0
1/13/15,1,3,16,18,10,28,24.7,19,,0,45,65,0,0,0
1/13/15,1,3,16.5,21,10,31,22,24,,0,45,65,0,0,0
1/13/15,1,3,17,17,10,27,22,18,,0,45,65,0,0,0
1/13/15,1,3,17.5,20,9,29,21,19,,0,45,65,0,0,0
1/13/15,1,3,18,18,9,27,22.4,23,,0,45,65,0,0,0
1/13/15,1,3,18.5,20,10,30,22.8,22,,0,45,65,0,0,0
1/13/15,1,3,19,18,9,27,23,15,,0,45,65,0,0,0
1/13/15,1,3,19.5,22,9,31,20,13,,0,45,65,0,0,0
1/13/15,1,3,20,22,10,32,17,16,,0,45,65,0,0,0
1/13/15,1,3,20.5,22,9,31,16.7,14,,0,45,65,0,0,0
1/13/15,1,3,21,19,8,27,18,16,,0,45,65,0,0,0
1/13/15,1,3,21.5,19,8,27,18,18,,0,45,65,0,0,0
1/13/15,1,3,22,19,6,25,15,16,,0,45,65,0,0,0
1/13/15,1,3,22.5,19,6,25,13,11,,0,45,65,0,0,0
1/13/15,1,3,23,18,6,24,13.7,10,,0,45,65,0,0,0
1/13/15,1,3,23.5,18,6,24,13,10,,0,45,65,0,0,0
1/14/15,1,4,0,18,6,24,12,13,,0,43,65,0,0,0
1/14/15,1,4,0.5,18,6,24,10.7,11,,0,43,65,0,0,0
1/14/15,1,4,1,18,6,24,11.7,9,,0,43,65,0,0,0
1/14/15,1,4,1.5,18,6,24,12,4,,0,43,65,0,0,0
1/14/15,1,4,2,16,6,22,10.7,3,,0,43,65,0,0,0
1/14/15,1,4,2.5,16,5,21,9.7,4,,0,43,65,0,0,0
1/14/15,1,4,3,10,5,15,10,6,,0,43,65,0,0,0
1/14/15,1,4,3.5,10,5,15,10,9,,0,43,65,0,0,0
1/14/15,1,4,4,7,5,12,9,8,,0,43,65,0,0,0
1/14/15,1,4,4.5,10,5,15,9,5,,0,43,65,1,1,0
1/14/15,1,4,5,8,5,13,10,6,,0,43,65,0,0,0
1/14/15,1,4,5.5,10,6,16,9,5,,0,43,65,0,0,0
1/14/15,1,4,6,8,6,14,10.7,6,,0,43,65,0,0,0
1/14/15,1,4,6.5,10,5,15,10,4,,0,43,65,0,0,0
1/14/15,1,4,7,7,6,13,12,7,,0,43,65,0,0,0
1/14/15,1,4,7.5,11,6,17,14,9,,0,43,65,0,0,0
1/14/15,1,4,8,11,4,15,14,14,,0,43,65,0,0,0
1/14/15,1,4,8.5,11,4,15,16,14,,0,43,65,0,0,0
1/14/15,1,4,9,11,7,18,18.7,13,,0,43,65,0,0,0
1/14/15,1,4,9.5,17,7,24,20,13,,0,43,65,0,0,0
1/14/15,1,4,10,17,9,26,19,14,,0,43,65,0,0,0
1/14/15,1,4,10.5,17,9,26,22,16,,0,43,65,0,0,0
1/14/15,1,4,11,17,9,26,25,17,,0,43,65,0,0,0
1/14/15,1,4,11.5,17,9,26,22,19,,0,43,65,0,0,0
1/14/15,1,4,12,16,9,25,24,18,,0,43,65,0,0,0
1/14/15,1,4,12.5,16,9,25,24,15,,0,43,65,0,0,0
1/14/15,1,4,13,15,10,25,25,21,,0,43,65,0,0,0
1/14/15,1,4,13.5,15,10,25,26.1,22,,0,43,65,0,0,0
1/14/15,1,4,14,15,10,25,25.4,20,,0,43,65,0,0,0
1/14/15,1,4,14.5,15,11,26,23.7,17,,0,43,65,0,0,0
1/14/15,1,4,15,14,11,25,22,15,,0,43,65,0,0,0
1/14/15,1,4,15.5,19,11,30,23,21,,0,43,65,1,1,0
1/14/15,1,4,16,17,11,28,25.4,23,,0,43,65,0,0,0
1/14/15,1,4,16.5,19,11,30,26.1,20,,0,43,65,0,0,0
1/14/15,1,4,17,17,11,28,24,12,,0,43,65,0,0,0
1/14/15,1,4,17.5,19,10,29,22.4,18,,0,43,65,0,0,0
1/14/15,1,4,18,19,10,29,25,23,,0,43,65,0,0,0
1/14/15,1,4,18.5,20,11,31,24,23,,0,43,65,0,0,0
1/14/15,1,4,19,19,10,29,20,21,,0,43,65,0,0,0
1/14/15,1,4,19.5,22,10,32,20.7,17,,0,43,65,0,0,0
1/14/15,1,4,20,22,11,33,22.8,19,,0,43,65,0,0,0
1/14/15,1,4,20.5,22,10,32,17.7,15,,0,43,65,0,0,0
1/14/15,1,4,21,20,8,28,17,13,,0,43,65,0,0,0
1/14/15,1,4,21.5,20,8,28,15,13,,0,43,65,0,0,0
1/14/15,1,4,22,19,6,25,15,9,,0,43,65,0,0,0
1/14/15,1,4,22.5,19,6,25,19,11,,0,43,65,0,0,0
1/14/15,1,4,23,19,6,25,21,14,,0,43,65,0,0,0
1/14/15,1,4,23.5,19,6,25,22.7,12,,0,43,65,0,0,0
1/15/15,1,5,0,19,6,25,21.8,16,,0,45,65,0,0,0
1/15/15,1,5,0.5,19,6,25,24,15,,0,45,65,0,0,0
1/15/15,1,5,1,18,5,23,26.2,10,,0,45,65,0,0,0
1/15/15,1,5,1.5,18,5,23,24.8,12,,0,45,65,0,0,0
1/15/15,1,5,2,17,5,22,27.6,10,,0,45,65,0,0,0
1/15/15,1,5,2.5,17,4,21,25.9,7,,0,45,65,0,0,0
1/15/15,1,5,3,10,4,14,25.9,8,,0,45,65,0,0,0
1/15/15,1,5,3.5,10,4,14,20.7,10,,0,45,65,0,0,0
1/15/15,1,5,4,7,4,11,17.7,7,,0,45,65,0,0,0
1/15/15,1,5,4.5,10,4,14,11,5,,0,45,65,0,0,0
1/15/15,1,5,5,9,4,13,13,11,,0,45,65,0,0,0
1/15/15,1,5,5.5,12,5,17,13.4,9,,0,45,65,0,0,0
1/15/15,1,5,6,9,5,14,11,5,,0,45,65,0,0,0
1/15/15,1,5,6.5,11,4,15,9,8,,0,45,65,0,0,0
1/15/15,1,5,7,9,5,14,11,8,,0,45,65,0,0,0
1/15/15,1,5,7.5,13,5,18,13,11,,0,45,65,0,0,0
1/15/15,1,5,8,13,4,17,15.7,17,,0,45,65,2,1,0
1/15/15,1,5,8.5,13,4,17,18.7,14,,0,45,65,0,0,0
1/15/15,1,5,9,13,7,20,21,13,,0,45,65,0,0,0
1/15/15,1,5,9.5,16,7,23,21,16,,0,45,65,0,0,0
1/15/15,1,5,10,17,9,26,22,16,,0,45,65,0,0,0
1/15/15,1,5,10.5,17,9,26,21.7,19,,0,45,65,0,0,0
1/15/15,1,5,11,17,9,26,21,22,,0,45,65,0,0,0
1/15/15,1,5,11.5,17,9,26,22,21,,0,45,65,0,0,0
1/15/15,1,5,12,17,9,26,24,21,,0,45,65,0,0,0
1/15/15,1,5,12.5,17,9,26,22,18,,0,45,65,0,0,0
1/15/15,1,5,13,17,9,26,22,16,,0,45,65,0,0,0
1/15/15,1,5,13.5,17,9,26,25,21,,0,45,65,0,0,0
1/15/15,1,5,14,17,9,26,26,23,,0,45,65,0,0,0
1/15/15,1,5,14.5,17,10,27,26,20,,0,45,65,0,0,0
1/15/15,1,5,15,17,10,27,26.8,26,,0,45,65,0,0,0
1/15/15,1,5,15.5,22,10,32,22.7,20,,0,45,65,0,0,0
1/15/15,1,5,16,19,10,29,23,15,,0,45,65,0,0,0
1/15/15,1,5,16.5,22,10,32,21,16,,0,45,65,0,0,0
1/15/15,1,5,17,17,10,27,22,19,,0,45,65,0,0,0
1/15/15,1,5,17.5,19,9,28,21,24,,0,45,65,0,0,0
1/15/15,1,5,18,16,9,25,23,17,,0,45,65,0,0,0
1/15/15,1,5,18.5,19,10,29,21.7,13,,0,45,65,0,0,0
1/15/15,1,5,19,16,9,25,19,16,,0,45,65,0,0,0
1/15/15,1,5,19.5,21,9,30,17,16,,0,45,65,0,0,0
1/15/15,1,5,20,21,10,31,19,14,,0,45,65,0,0,0
1/15/15,1,5,20.5,21,9,30,19,17,,0,45,65,0,0,0
1/15/15,1,5,21,19,7,26,18,21,,0,45,65,0,0,0
1/15/15,1,5,21.5,18,7,25,17,18,,0,45,65,0,0,0
1/15/15,1,5,22,18,5,23,16.7,14,,0,45,65,0,0,0
1/15/15,1,5,22.5,18,5,23,16,18,,0,45,65,0,0,0
1/15/15,1,5,23,18,5,23,16.7,16,,0,45,65,0,0,0
1/15/15,1,5,23.5,18,5,23,15,15,,0,45,65,0,0,0
1/16/15,1,6,0,18,5,23,17,13,,0,48,61,0,0,0
1/16/15,1,6,0.5,18,5,23,16,10,,0,48,61,0,0,0
1/16/15,1,6,1,18,5,23,18,10,,0,48,61,0,0,0
1/16/15,1,6,1.5,18,5,23,16.7,12,,0,48,61,0,0,0
1/16/15,1,6,2,18,5,23,14,11,,0,48,61,0,0,0
1/16/15,1,6,2.5,18,4,22,12,10,,0,48,61,0,0,0
1/16/15,1,6,3,13,4,17,11,11,,0,48,61,0,0,0
1/16/15,1,6,3.5,13,4,17,9,11,,0,48,61,0,0,0
1/16/15,1,6,4,10,4,14,8.7,12,,0,48,61,0,0,0
1/16/15,1,6,4.5,13,4,17,9,10,,0,48,61,0,0,0
1/16/15,1,6,5,11,4,15,11.6,9,,0,48,61,0,0,0
1/16/15,1,6,5.5,13,5,18,10,10,,0,48,61,0,0,0
1/16/15,1,6,6,11,5,16,11.7,9,,0,48,61,0,0,0
1/16/15,1,6,6.5,13,4,17,9,9,,0,48,61,0,0,0
1/16/15,1,6,7,9,5,14,9,9,,0,48,61,0,0,0
1/16/15,1,6,7.5,13,5,18,13.7,8,,0,48,61,0,0,0
1/16/15,1,6,8,13,4,17,14,10,,0,48,61,0,0,0
1/16/15,1,6,8.5,13,4,17,14,14,,0,48,61,3,1,0
1/16/15,1,6,9,12,7,19,17.7,16,,0,48,61,0,0,0
1/16/15,1,6,9.5,16,7,23,23.4,17,,0,48,61,0,0,0
1/16/15,1,6,10,16,9,25,23,15,,0,48,61,0,0,0
1/16/15,1,6,10.5,16,9,25,20,18,,0,48,61,0,0,0
1/16/15,1,6,11,16,9,25,19,18,,0,48,61,0,0,0
1/16/15,1,6,11.5,16,9,25,23,19,,0,48,61,0,0,0
1/16/15,1,6,12,16,9,25,26,15,,0,48,61,0,0,0
1/16/15,1,6,12.5,16,9,25,26,17,,0,48,61,0,0,0
1/16/15,1,6,13,16,9,25,24,19,,0,48,61,0,0,0
1/16/15,1,6,13.5,16,9,25,22.7,25,,0,48,61,1,1,0
1/16/15,1,6,14,16,9,25,25,21,,0,48,61,6,1,0
1/16/15,1,6,14.5,16,10,26,24,27,,0,48,61,0,0,0
1/16/15,1,6,15,15,10,25,25,18,,0,48,61,0,0,0
1/16/15,1,6,15.5,20,10,30,23,16,,0,48,61,0,0,0
